complaint_id,complaint_text,complaint_date,complaint_source,complaint_language,customer_id,customer_type,city,state,product_category,product_name,payment_method,refund_requested,refund_status,delivery_partner,delivery_delay_days,complaint_status,first_response_time_minutes,resolution_time_hours,escalation_required,customer_feedback_rating,device_type,app_version,previous_complaints_count
C00160,"Writing this with a lot of frustration and genuine distress. Our Carrier Carlyle 06DR started oil return failing and we have 2516 kg of vegetables which is now getting spoiled. This is our entire livelihood. My family depends on this business. I trusted Carrier because everyone said it's a reliable brand. Please, please send someone today.",27-04-2022,WhatsApp,English,CUS-66316,Food Processing Unit,Bhubaneswar,Odisha,Screw Compressor Rack,Carrier Carlyle 06DR,NEFT,Yes,Pending,DTDC,5,Escalated,13,,Yes,,Mobile,NA,7
C00161,"Kya baat hai Carrier ji, waah! Air One AO-Max install kiye sirf 11 mahine hue the aur carbon filter not reducing odors shuru ho gaya. Technician aaya, kuch theek kiya nahi, chala gaya. Ab phone uthate nahi. Itna mehenga unit kharida tha soch ke ki reliable hoga. Bilkul nahi hoga bhai.",12-12-2022,App,Hindi-English,CUS-64922,Restaurant,Faridabad,Haryana,Air One Purifier,Air One AO-Max,Cash,Yes,Pending,DTDC,5,Escalated,1212,,Yes,,Mobile,2.9.2,7
C00162,URGENT - PLEASE READ IMMEDIATELY. Our Carrier Inverter Floor 3TR has been not cooling since last night. We operate a restaurant and currently have 1033 kg of vegetables at risk. Temperature has already risen to 12°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit.,29-07-2023,Phone,English,CUS-54624,Hotel,Meerut,Uttar Pradesh,Floor Standing AC,Carrier Inverter Floor 3TR,NEFT,No,NA,Delhivery,5,Resolved,775,372,No,2,NA,NA,7
C00163,Third time I am raising a complaint for the exact same problem. The Carrier ModuCold 15x20 is door not sealing properly AGAIN. After the first repair your team said it's fixed permanently. Then second time same story. Now it's back again. Your engineers clearly don't know what they are doing or don't care. I want a complete unit replacement NOW.,25-06-2024,Web Portal,Hinglish,CUS-40468,HVAC Contractor,Tiruppur,Tamil Nadu,Modular Cold Room,Carrier ModuCold 15x20,UPI,Yes,Pending,Delhivery,16,Resolved,862,35,No,1,Desktop,NA,5
C00164,Formal complaint: Carrier ColdCell 6x8 installed 17 months ago is now door seal damaged causing warm air ingress. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,05-07-2022,Field Engineer,Hindi-English,CUS-63936,Supermarket,Mumbai,Maharashtra,Modular Cold Room,Carrier ColdCell 6x8,NEFT,Yes,Approved,Blue Dart,10,Open,274,,No,,Desktop,NA,0
C00165,Service escalation for Carrier 19XR: completely down. This is the second occurrence in 4 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,30-11-2022,Field Engineer,English,CUS-60566,Retail Store,Gaya,Bihar,Chiller/Heat Pump,Carrier 19XR,EMI,No,NA,FedEx,13,Closed,1257,226,No,4,Tablet,NA,3
C00166,"Formal complaint: Carrier 38KQX Cassette installed 8 months ago is now suspected gas leak. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint. Spare part ordered 46 days ago, still not received.",22-08-2023,App,English,CUS-35962,Food Processing Unit,Indore,Madhya Pradesh,Cassette AC,Carrier 38KQX Cassette,Credit Card,No,NA,Delhivery,21,Open,559,,No,,Mobile,4.5.1,2
C00167,I'm honestly at a breaking point. We spent everything we had on this Carrier Aura Ducted and now it's loud rumbling from return duct. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this.,10-10-2023,App,English,CUS-27100,Diagnostic Laboratory,Rourkela,Odisha,Ducted AC,Carrier Aura Ducted,Cheque,Yes,Approved,NA,0,Closed,805,480,No,2,Mobile,3.1.1,4
C00168,"This is absolutely unacceptable!! Our Carrier 42NQ has been thermostat not responding for the past 18 days and not a single person from your team has come to fix it. I have called 5 times, each time your team says 'engineer will visit tomorrow'. Nobody comes. We are losing business every single day. If this is not resolved urgently I will have no choice but to approach consumer court and post this everywhere. Spare part ordered 17 days ago, still not received.",21-03-2023,WhatsApp,Hinglish,CUS-39991,Dairy Plant,Vijayawada,Andhra Pradesh,Fan Coil Unit,Carrier 42NQ,NEFT,No,NA,Delhivery,17,Closed,1185,437,No,2,Mobile,NA,2
C00169,Formal complaint: Carrier VRF X Power 12TR installed 16 months ago is now controller showing F3 error continuously. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,23-04-2024,Email,English,CUS-38402,HVAC Contractor,Ghaziabad,Uttar Pradesh,Carrier VRF X Power,Carrier VRF X Power 12TR,UPI,No,NA,NA,0,Closed,921,224,No,4,Desktop,NA,6
C00170,Congratulations Carrier! Your Carrier 39NQ managed to start fresh air damper got stuck in just 18 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 3 times now and each time they deliver on that promise by never calling. Outstanding work all around.,05-03-2022,Email,English,CUS-32227,Restaurant,Howrah,West Bengal,Commercial Air Handler,Carrier 39NQ,Cash,No,NA,Blue Dart,3,Escalated,824,,Yes,,Phone Call,NA,0
C00171,Following up on complaint for Carrier BlastCool Evap which is evaporator coil leaking refrigerant. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,24-02-2022,Phone,English,CUS-85819,Flower Shop,Kanpur,Uttar Pradesh,Evaporator Unit,Carrier BlastCool Evap,UPI,Yes,Rejected,Blue Dart,5,Open,1382,,No,,Phone Call,NA,3
C00172,"Oh absolutely FANTASTIC service as always! The Carrier ModuCold 10x10 has been condensation forming on ceiling for 12 days now. Your team promised a visit in 24 hours - that was 3 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend.",08-12-2024,App,English,CUS-14640,Dairy Plant,Kozhikode,Kerala,Modular Cold Room,Carrier ModuCold 10x10,NEFT,No,NA,Self-Delivery,17,Closed,499,79,No,2,Mobile,3.3.6,7
C00173,Following up on complaint for Carrier EC-750 which is fan blade damaged. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,11-10-2024,WhatsApp,English,CUS-96743,Flower Shop,Chennai,Tamil Nadu,Evaporator Unit,Carrier EC-750,UPI,No,NA,Self-Delivery,10,In Progress,513,,No,,Mobile,NA,2
C00174,Quite disappointed with the experience so far. The Carrier Aura Ducted has been condensate overflowing into ductwork and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up. AMC contract active till 2026.,18-02-2022,Field Engineer,Hinglish,CUS-53120,HVAC Contractor,Srinagar,Jammu & Kashmir,Ducted AC,Carrier Aura Ducted,NEFT,Yes,Pending,Delhivery,14,In Progress,411,,Yes,,Phone Call,NA,6
C00175,"Sir hum bahut pareshan hain. Humara Carrier EVCU-1000 uneven temperature distribution in cold room de raha hai 2 hafte se. Aapke service center mein complaint di, koi update nahi aaya. Manager se request ki baat karne ki, woh bhi busy hain. Yeh kya service hai? Carrier se itni umeed nahi thi hume.",17-05-2024,WhatsApp,Hindi-English,CUS-65270,Textile Factory,Durgapur,West Bengal,Evaporator Unit,Carrier EVCU-1000,Cheque,No,NA,FedEx,11,Open,973,,No,,Mobile,NA,6
C00176,"Yaar ek dum mast service di aapne! Klarwind KW-Pro ka compressor gaya, 6 din se auto mode not activating chal raha hai. Complaint number 115285 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo.",13-08-2024,Phone,Hinglish,CUS-63038,Pharmacy,Silchar,Assam,Klarwind Air Purifier,Klarwind KW-Pro,EMI,Yes,Approved,DTDC,9,Closed,1078,234,Yes,4,NA,NA,2
C00177,Formal complaint: Carrier 39NQ installed 3 months ago is now motor failed. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,30-01-2023,Field Engineer,English,CUS-65004,Bakery,Nashik,Maharashtra,Commercial Air Handler,Carrier 39NQ,Cheque,No,NA,NA,0,In Progress,189,,No,,Tablet,NA,4
C00178,"To Whom It May Concern, we installed the Carrier i-Vu approximately 4 months ago and have recently encountered the issue of app crashing constantly. Despite a technician visit, the problem has not been resolved. We would be grateful if this could be escalated to ensure a permanent fix. We continue to have faith in the Carrier brand and hope for a prompt response. Spare part ordered 24 days ago, still not received.",14-02-2022,Web Portal,Hindi-English,CUS-25523,Meat Processing Unit,Belagavi,Karnataka,Controls,Carrier i-Vu,Cheque,No,NA,Delhivery,21,Escalated,663,,Yes,,Desktop,NA,4
C00179,URGENT - PLEASE READ IMMEDIATELY. Our Carrier InvCU-7.5TR has been short cycling since last night. We operate a pharmacy and currently have 1138 kg of frozen goods at risk. Temperature has already risen to 16°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit.,25-09-2022,App,English,CUS-10427,Facility Manager,Meerut,Uttar Pradesh,Inverter Condensing Unit,Carrier InvCU-7.5TR,Credit Card,No,NA,Delhivery,4,Closed,1144,428,No,4,Mobile,2.1.4,0
C00180,"I don't know what else to do. The Carrier 06N Screw Rack has been shutting down completely for 5 days and we've lost so much already. We are a small family-run business and every day without this equipment working is pushing us further into losses. I've called 7 times, raised tickets, even came to the service center personally. Nothing has worked. Please someone help us.",27-12-2023,Field Engineer,English,CUS-20131,Diagnostic Laboratory,Kozhikode,Kerala,Screw Compressor Rack,Carrier 06N Screw Rack,Credit Card,No,NA,FedEx,0,In Progress,238,,No,,Desktop,NA,3
C00181,I don't usually write long complaints but I have to say this experience has been disheartening. The Klarwind KW-100 started stopped working suddenly just 13 months after installation. The spare part that was supposed to arrive in 7 days has still not come after 16 days. We are just left waiting with no clear timeline. ???,12-11-2022,WhatsApp,Hindi-English,CUS-88569,Textile Factory,Jammu,Jammu & Kashmir,Klarwind Air Purifier,Klarwind KW-100,UPI,No,NA,Self-Delivery,10,Resolved,1037,509,Yes,5,Mobile,NA,2
C00182,Quite disappointed with the experience so far. The Air One AO-360 has been restarting randomly and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up.,07-12-2022,Service Center,English,CUS-57604,Dairy Plant,Vadodara,Gujarat,Air One Purifier,Air One AO-360,Credit Card,No,NA,Self-Delivery,14,In Progress,632,,No,,NA,NA,2
C00183,"I am completely fed up with your service. The Carrier InvCU-3TR was installed just 10 months ago and it has already started PCB damaged after voltage spike. Your technician came once, spent 20 minutes, said he will arrange a part, and vanished. That was 2 weeks ago. No call, no update. Is this how Carrier treats its customers?? We paid full amount and this is what we get in return??? !!!",20-09-2023,Email,English,CUS-79701,Restaurant,Amritsar,Punjab,Inverter Condensing Unit,Carrier InvCU-3TR,Purchase Order,Yes,Pending,Delhivery,11,In Progress,1030,,No,,Desktop,NA,7
C00184,URGENT - PLEASE READ IMMEDIATELY. Our OptiClean OC-400 has been auto shut-off not working since last night. We operate a food warehouse and currently have 2184 kg of meat at risk. Temperature has already risen to 24°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit. Nobody from your regional office is responding either.,30-04-2024,Email,English,CUS-23358,Restaurant,Kozhikode,Kerala,OptiClean Purifier,OptiClean OC-400,NEFT,No,NA,DTDC,23,Closed,452,512,No,4,NA,NA,0
C00185,URGENT - PLEASE READ IMMEDIATELY. Our Carrier 38KQX Cassette has been not cooling the room since last night. We operate a cold storage and currently have 1418 kg of meat at risk. Temperature has already risen to 23°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit.,17-10-2022,WhatsApp,English,CUS-53251,Meat Processing Unit,Haridwar,Uttarakhand,Cassette AC,Carrier 38KQX Cassette,NEFT,Yes,Rejected,FedEx,4,Escalated,1432,,Yes,,Mobile,NA,0
C00186,Following up on complaint for Carrier 30RB which is leaving water temperature unstable. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,05-07-2024,Web Portal,English,CUS-93581,Flower Shop,Patna,Bihar,Chiller/Heat Pump,Carrier 30RB,Credit Card,No,NA,Delhivery,8,In Progress,231,,No,,Desktop,NA,6
C00187,I'm honestly at a breaking point. We spent everything we had on this OptiClean OC-HEPA Plus and now it's showing filter replacement error constantly. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this.,25-10-2024,Service Center,English,CUS-64684,Restaurant,Warangal,Telangana,OptiClean Purifier,OptiClean OC-HEPA Plus,EMI,No,NA,Blue Dart,15,Escalated,371,,Yes,,Tablet,NA,2
